192.168.1.165 - - [17/Jun/2022:15:52:38 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
192.168.1.165 - - [17/Jun/2022:15:54:42 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
192.168.1.165 - - [17/Jun/2022:15:54:42 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
192.168.1.165 - - [17/Jun/2022:15:54:43 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
192.168.1.165 - - [17/Jun/2022:15:54:43 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
192.168.1.165 - - [17/Jun/2022:15:54:43 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
192.168.1.165 - - [17/Jun/2022:15:54:43 +0200] "GET /setup.php HTTP/2.0" 500 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0" "-"
174.10.50.30 - - [17/Jun/2022:17:22:48 +0200] "GET /.idea/drush_stats.iml HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:22:53 +0200] "GET /.git/index HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:22:55 +0200] "GET /.passwd HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:22:58 +0200] "GET /.log HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:00 +0200] "GET /.meta HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:02 +0200] "GET /.tar.bz2 HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:03 +0200] "GET /.project HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:03 +0200] "GET /.core HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:03 +0200] "GET /lib/flex/uploader/.settings HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:06 +0200] "GET /.bak HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:09 +0200] "GET /.st_cache HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:10 +0200] "GET /.rbtp HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:11 +0200] "GET /.flexProperties HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:14 +0200] "GET /.filemgr-tmp HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:14 +0200] "GET /.htpasswrd HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:23 +0200] "GET /.idea/vcs.xml HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:25 +0200] "GET /.htaccess.bak1 HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:28 +0200] "GET /.LSOverride HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:33 +0200] "GET /.eslintignore HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:34 +0200] "GET /.gui HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:35 +0200] "GET /.safetable HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:40 +0200] "GET /.ruby-gemset HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:47 +0200] "GET /.rvmrc HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:49 +0200] "GET /.vagrant HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:52 +0200] "GET /.tar HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:23:58 +0200] "GET /.files HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:01 +0200] "GET /.versions HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:04 +0200] "GET /.ssh/id_rsa~ HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:08 +0200] "GET /.mysql_history HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:10 +0200] "GET /.git/hooks HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:10 +0200] "GET /.rhosts HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:11 +0200] "GET /.alias HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:14 +0200] "GET /.swo HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:15 +0200] "GET /.nojekyll HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:15 +0200] "GET /.logfile HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:17 +0200] "GET /.htaccess.BAK HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:17 +0200] "GET /.FBCIndex HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:24 +0200] "GET /.htpasswd_test HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:25 +0200] "GET /.installed.cfg HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:26 +0200] "GET /lib/flex/uploader/.flexProperties HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:30 +0200] "GET /.git/refs/heads HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:31 +0200] "GET /.system HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:32 +0200] "GET /.git_release HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:33 +0200] "GET /.passwd.back HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:34 +0200] "GET /.content.xml HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:37 +0200] "GET /.backups HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:39 +0200] "GET /.module HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:40 +0200] "GET /._index.php HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:41 +0200] "GET /.idea/modules.xml HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:41 +0200] "GET /.svn/prop-base HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:46 +0200] "GET /.yii HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:24:53 +0200] "GET /.channel.pear.symfony-project.com HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:00 +0200] "GET /.ost HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:03 +0200] "GET /.fontconfig HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:04 +0200] "GET /.pki HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:05 +0200] "GET /.CVS HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:09 +0200] "GET /.idea/workspace(4).xml HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:11 +0200] "GET /.codekit-cache HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:17 +0200] "GET /.adm HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:21 +0200] "GET /._Top.php HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:22 +0200] "GET /.passes HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:23 +0200] "GET /.cvsignore HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:23 +0200] "GET /.elasticbeanstalk HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:24 +0200] "GET /.debug.php.marks HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:24 +0200] "GET /.coverage HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:27 +0200] "GET /.dat HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:29 +0200] "GET /.ssh/id_rsa.priv HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:30 +0200] "GET /.pass HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:31 +0200] "GET /.environment HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:37 +0200] "GET /.flac HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:40 +0200] "GET /.7z HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:40 +0200] "GET /.lock HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:42 +0200] "GET /.htaccess.bak HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:42 +0200] "GET /.bower.json HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:50 +0200] "GET /.gwt-logs HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:51 +0200] "GET /.passwords HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:57 +0200] "GET /.checkstyle HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:57 +0200] "GET /.gitignore HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:58 +0200] "GET /.svn/props HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:25:59 +0200] "GET /.gitconfig HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:09 +0200] "GET /.hgignore HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:12 +0200] "GET /.svn/text-base/index.php.svn-base HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:17 +0200] "GET /.edit.php.swp HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:18 +0200] "GET /.emacs.desktop.lock HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:19 +0200] "GET /.sessions HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:21 +0200] "GET /.rsync-filter HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:22 +0200] "GET /.msi HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:22 +0200] "GET /.gbent HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:25 +0200] "GET /.project HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:27 +0200] "GET /.administration HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:29 +0200] "GET /.ignore HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:30 +0200] "GET /.thumbs HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:31 +0200] "GET /.jscsrc HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:33 +0200] "GET /.server-status HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:33 +0200] "GET /.root HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:35 +0200] "GET /.csslintrc HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
174.10.50.30 - - [17/Jun/2022:17:26:35 +0200] "GET /.logs HTTP/1.1" 403 5143 "-" "Mozilla/4.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0)" "-"
